id_entrance;name;id_station;direction;lat;lon;max_width;min_step;min_step_ramp;lift;lift_minus_step;min_rail_width;max_rail_width;max_angle
15970;В сторону центра, из стеклянных дверей налево, потом направо. На южную сторону Орехового бульвара в восточном направлении.;21;in;55.6102103707;37.7168283682;800;63;26;0;0;410;820;20
15970;В сторону центра, из стеклянных дверей налево, потом направо. На южную сторону Орехового бульвара в восточном направлении.;21;out;55.6102103707;37.7168283682;800;38;1;0;0;410;820;20
15980;В сторону центра, из стеклянных дверей налево. Потом прямо, налево, на третьем повороте направо. ;21;in;55.6100240911;37.7182192555;800;58;26;0;0;400;670;20
15980;В сторону центра, из стеклянных дверей налево. Потом прямо, налево, на третьем повороте направо. ;21;out;55.6100240911;37.7182192555;800;33;1;0;0;400;670;20
15981;В сторону центра, из стеклянных дверей налево. Потом прямо, налево, на первом повороте направо. ;21;in;55.6098667884;37.7173292532;800;57;57;0;0;0;0;0
15981;В сторону центра, из стеклянных дверей налево. Потом прямо, налево, на первом повороте направо. ;21;out;55.6098667884;37.7173292532;800;32;32;0;0;0;0;0
15982;В сторону центра, из стеклянных дверей налево. Потом прямо, налево, на втором повороте направо. ;21;in;55.6099206025;37.7176148818;800;56;26;0;0;400;670;20
15982;В сторону центра, из стеклянных дверей налево. Потом прямо, налево, на втором повороте направо. ;21;out;55.6099206025;37.7176148818;800;31;1;0;0;400;670;20
15983;В сторону центра, из стеклянных дверей налево. Потом прямо, налево, на последнем четвёртом повороте направо. ;21;in;55.610053068;37.7183517209;800;51;25;0;0;400;1050;20
15983;В сторону центра, из стеклянных дверей налево. Потом прямо, налево, на последнем четвёртом повороте направо. ;21;out;55.610053068;37.7183517209;800;26;0;0;0;400;1050;20
15984;В сторону центра, из стеклянных дверей налево. Потом прямо, налево, на третьем повороте налево. ;21;in;55.6101606961;37.7181530227;800;57;57;0;0;0;0;0
15984;В сторону центра, из стеклянных дверей налево. Потом прямо, налево, на третьем повороте налево. ;21;out;55.6101606961;37.7181530227;800;32;32;0;0;0;0;0
15990;В сторону области, из стеклянных дверей налево. К улице генерала Белова в северном направлении.;21;both;55.611564002;37.72090996;800;56;25;0;0;400;750;20
16000;В сторону области, из стеклянных дверей направо, потом налево. К улице генерала Белова в южном направлении, ;21;both;55.6108602793;37.7210258673;800;58;26;0;0;420;820;20
16001;К торговому центру, автостанции.;21;both;55.6107857675;37.7205291218;800;58;26;0;0;420;820;20
16010;К театру Российской Армии;218;in;55.7815840434;37.6139571863;800;65;0;1;33;470;885;21
16011;К театру Российской Армии;218;out;55.7815840434;37.6139571863;800;65;7;1;33;470;890;21
16020;К Суворовской площади;218;in;55.781323972;37.6143127269;800;59;0;0;0;470;885;21
16021;К Суворовской площади;218;out;55.781323972;37.6143127269;800;59;7;0;0;470;890;21
16022;На Селезнёвскую улицу;218;in;55.7812164;37.6133883;800;59;27;0;0;470;890;18
16023;На Селезнёвскую улицу;218;out;55.7812164;37.6133883;800;59;34;0;0;470;890;18
16030;На западную сторону Шарикоподшипниковской улицы, 1 ул. Машиностроения, к трамваям;161;both;55.7178314895572;37.6762061026953;590;38;3;0;0;410;750;26
16031;К Остпаовской улице;161;both;55.7180268909762;37.676925300042;590;40;40;0;0;0;0;0
16032;К 2-й улице Машиностроения;161;both;55.7176670656545;37.6771960566901;590;40;3;0;0;430;870;18
16040;К автостанции;222;both;55.6134262765;37.7455978932;800;41;0;1;41;390;860;20
16050;К рынку;222;both;55.6130495842;37.7443167175;800;36;0;1;36;410;900;20
16051;К Воронежской улице;222;both;55.6111487082;37.7448515647;800;65;1;0;0;410;880;20
16060;К центру, на 1-ю Парковую;51;both;55.7878204637;37.779895934;530;47;0;0;0;0;0;0
16061;К центру, на Измайловский проспект между вестибюлями посредине;51;both;55.7878184005;37.7801249533;530;52;36;0;0;375;840;24
16062;К центру, в парк на юго-восток;51;both;55.7876388988;37.7801167004;530;46;0;0;0;0;0;0
16063;К центру, в парк, на юго-запад;51;both;55.7876388988;37.7798979972;530;43;32;0;0;160;290;25
16070;В область, на 3-ю Парковую улицу;51;both;55.7879236256;37.78334773;540;39;24;0;0;290;830;24
16071;В область, в парк, на аллею на юг;51;both;55.7876471518;37.7832940858;540;32;0;0;0;0;0;0
16072;В область, в парк, на восток вдоль путей;51;both;55.7876719106;37.7834096271;540;32;24;0;0;300;810;25
16080;Старокалужское шоссе;104;in;55.6555402477;37.5383943087;550;80;46;0;0;320;820;15
16081;Старокалужское шоссе;104;out;55.6555402477;37.5383943087;550;80;0;0;0;350;820;15
16090;Главное архивное управление г.Москвы;104;in;55.6576036575;37.5417237151;550;80;46;0;0;0;0;0
16091;Главное архивное управление г.Москвы;104;out;55.6565637318;37.5394506759;550;34;30;0;0;0;0;0
16092;Главное архивное управление г.Москвы;104;in;55.6563129988;37.5391917221;550;76;46;0;0;310;780;18
16093;Главное архивное управление г.Москвы;104;out;55.6563129988;37.5391917221;550;34;0;0;0;310;780;18
16100;Площадь Ак.Келдыша;104;in;55.6552977354;37.5392533778;550;81;46;0;0;320;680;12
16101;Площадь Ак.Келдыша;104;out;55.6552977354;37.5392533778;550;35;0;0;0;320;680;12
16110;ТЦ Калужский;104;in;55.6563006676;37.5403220761;550;84;46;0;0;310;780;15
16111;ТЦ Калужский;104;out;55.6563006676;37.5403220761;550;38;0;0;0;310;780;15
16112;ТЦ Калужский;104;in;55.6560334931;37.5400096874;550;81;77;0;0;0;0;0
16113;ТЦ Калужский;104;out;55.6560334931;37.5400096874;550;35;31;0;0;0;0;0
16120;Главное архивное управление г.Москвы;104;in;55.6581462274;37.5410948272;550;77;74;0;0;0;0;0
16121;Главное архивное управление г.Москвы;104;out;55.6581462274;37.5410948272;550;32;29;0;0;0;0;0
16122;Главное архивное управление г.Москвы;104;in;55.6578872736;37.5408112111;550;75;45;0;0;310;780;16
16123;Главное архивное управление г.Москвы;104;out;55.6578872736;37.5408112111;550;30;0;0;0;310;780;16
16130;Хлебобулочный проезд;104;in;55.6578420595;37.5419785585;550;79;76;0;0;0;0;0
16131;Хлебобулочный проезд;104;out;55.6578420595;37.5419785585;550;34;31;0;0;0;0;0
16132;Хлебобулочный проезд;104;in;55.6576036575;37.5417237151;550;81;45;0;0;0;0;0
16133;Хлебобулочный проезд;104;out;55.6576036575;37.5417237151;550;36;0;0;0;300;780;13
16140;В сторону центра, из стеклянных дверей направо. К Кантемировской улице.;24;both;55.6369125086;37.6561219341;800;59;0;0;0;410;720;20
16150;В сторону области, из стеклянных дверей направо, потом налево. На Пролетарский проспект.;24;both;55.6345736655;37.6571940764;800;67;0;0;0;320;720;20
16160;В сторону области, из стеклянных дверей налево, потом налево. ;24;both;55.6350993877;37.6576287286;800;54;0;0;0;320;720;20
16161;В сторону области, из стеклянных дверей налево, потом направо. К Кавказскому бульвару, улицам Медиков, Ереванской.;24;both;55.6348178986;37.6578936595;800;57;30;0;0;320;720;20
16170;В сторону центра, из стеклянных дверей налево, потом направо. К промзоне на Кантемировской улице;24;both;55.6366931127;37.65533956;800;63;0;0;0;320;720;20
16171;В сторону центра, из стеклянных дверей налево, потом налево. К автобусам по Пролетарскому проспекту на юг.;24;both;55.63644474;37.6555713745;800;58;1;0;0;320;720;20
16180;К области, на северную сторону улицы Каховка, на запад;26;both;55.65298148;37.59657594;800;52;52;0;0;0;0;0
16190;К области, на северную сторону улицы Каховка в сквер;26;both;55.65304012;37.59674464;800;51;24;0;0;300;870;15
16200;К области, на южную сторону улицы Каховка, на запад;26;both;55.65254423;37.59691036;800;52;52;0;0;0;0;0
16210;К области, на южную сторону улицы Каховка, на площадку между выходами, и Азовской улице;26;both;55.65259467;37.59708717;800;52;24;0;0;300;870;14
16220;К центру, на Азовскую улицу;26;both;55.6535609;37.59997362;800;50;24;0;0;300;870;18
16230;К центру, на Азовскую улицу в южном направлении;26;both;55.65291899;37.60008473;800;46;46;0;0;0;0;0
16234;В сторону центра;25;in;55.6555984168;37.6495524755;800;47;1;0;0;320;710;20
16240;К центру, на северную сторону Чонгарского бульвара;26;both;55.65356348;37.60012432;800;53;53;0;0;0;0;0
16250;К центру, на южную сторону Чонгарского бульвара;26;both;55.65291591;37.60025153;800;50;24;0;0;300;870;18
16260;В сторону области;226;in;55.6544062277;37.6478966573;800;46;0;0;0;320;710;20
16261;В сторону области;226;out;55.6540916223;37.6478469827;550;3;3;0;0;320;710;20
16262;Южный вестибюль;25;in;55.6544062277;37.6478966573;800;46;0;0;0;320;710;20
16263;Южный вестибюль;25;out;55.6540916223;37.6478469827;550;3;3;0;0;320;710;20
16265;В сторону центра;25;out;55.6557143241;37.6501651282;550;3;3;0;0;320;710;20
16270;В сторону центра;226;in;55.6555984168;37.6495524755;800;47;1;0;0;320;710;20
16271;В сторону центра;226;out;55.6557143241;37.6501651282;550;3;3;0;0;320;710;20
16280;площадь Киевского вокзала;42;both;55.7430807424;37.5644074775;770;70;70;0;0;0;0;0
16281;площадь Киевского вокзала;57;both;55.7430807424;37.5644074775;770;93;72;0;0;300;760;25
16282;площадь Киевского вокзала;77;both;55.7430807424;37.5644074775;770;48;48;0;0;0;0;0
16283;пригородные поезда;42;both;55.7429009009;37.5641539305;770;54;54;0;0;0;0;0
16284;пригородные поезда;57;both;55.7429009009;37.5641539305;770;77;56;0;0;300;760;25
16285;пригородные поезда;77;both;55.7429009009;37.5641539305;770;32;32;0;0;0;0;0
16286;площадь Киевского вокзала;42;both;55.7430660013;37.5643632542;770;38;38;0;0;0;0;0
16287;площадь Киевского вокзала;57;both;55.7430660013;37.5643632542;770;61;40;0;0;300;760;25
16288;площадь Киевского вокзала;77;both;55.7430660013;37.5643632542;770;16;16;0;0;0;0;0
16290;площадь Киевского вокзала;42;out;55.7431632926;37.5647140925;770;21;21;0;0;0;0;0
16291;площадь Киевского вокзала;57;out;55.7431632926;37.5647140925;770;63;42;0;0;300;760;25
16292;площадь Киевского вокзала;77;out;55.7431632926;37.5647140925;770;0;0;0;0;0;0;0
16293;площадь Киевского вокзала;42;in;55.7431603443;37.5647199889;770;31;31;0;0;0;0;0
16294;площадь Киевского вокзала;57;in;55.7431603443;37.5647199889;770;54;33;0;0;300;760;25
16295;площадь Киевского вокзала;77;in;55.7431603443;37.5647199889;770;9;9;0;0;0;0;0
16300;ТРЦ Европейский, выход 4;57;both;55.7441774807;37.5671699608;740;69;17;0;0;400;760;25
16301;ТРЦ Европейский, выход 4;77;both;55.7441774807;37.5671699608;740;53;22;0;0;400;760;25
16310;Киевский вокзал;57;both;55.7438060048;37.5671611161;740;64;43;0;0;400;760;25
16311;Киевский вокзал;77;both;55.7438060048;37.5671611161;740;48;48;0;0;0;0;0
16320;Киевский вокзал;57;both;55.7437205064;37.5676092457;740;67;17;0;0;400;760;25
16321;Киевский вокзал;77;both;55.7437205064;37.5676092457;740;51;22;0;0;400;760;25
16330;ТРЦ Европейский;57;both;55.7441833771;37.5671699608;740;72;51;0;0;400;760;25
16331;ТРЦ Европейский;77;both;55.7441833771;37.5671699608;740;56;56;0;0;0;0;0
16340;На север, Старая площадь;96;both;55.75623265;37.63001847;700;61;0;0;0;0;0;0
16350;На север, к Политехническому музею;96;both;55.756976;37.63054;700;71;0;0;0;0;0;0
16360;На север, к памятнику героям Плевны, западный;96;both;55.7567514;37.6306633;700;68;0;0;0;0;0;0
16370;На север, улица Маросейка, северная сторона;96;both;55.75735839;37.63176808;700;71;0;0;0;0;0;0
16380;На север, к памятнику героям Плевны, восточный;96;both;55.75687174;37.63124653;700;73;69;0;0;0;0;4
16390;На север, улица Маросейка, южная сторона;96;both;55.7571785831;37.6320766264;700;71;0;0;0;0;0;0
16392;На север, Лубянский проезд, угол с Маросейкой;96;both;55.7569787318;37.631945474;700;54;0;0;0;0;0;0
16400;На юг, на Варварку;96;both;55.7531549;37.63294431;700;42;0;0;0;0;0;0
16402;На юг, Китайгородский проезд, троллейбусная остановка;96;both;55.7529738673;37.6333069206;700;6;6;0;0;0;0;5
16410;На юг, Китайгородский проезд, лицом на площадь;96;both;55.7532361938;37.6337378856;700;26;0;0;0;0;0;0
16412;На юг, Китайгородский проезд, восточная сторона;96;both;55.75297039;37.63357971;700;22;0;0;0;0;0;0
16420;На юг, в сквер;96;both;55.75418955;37.63409557;700;39;0;0;0;0;0;0
16430;На юг, троллейбусная остановка на север;96;both;55.75411895;37.63494999;700;33;0;0;0;0;0;0
16440;На север, Новая площадь, западная сторона;96;both;55.75661768;37.62951582;700;69;0;0;0;0;0;0
16450;На юг, троллейбусная остановка на восток, на Солянку;96;both;55.7537475;37.63544813;700;31;0;0;0;0;0;0
16460;Со второго этажа вестибюля, к жилым домам;154;both;55.70621492;37.68544243;700;26;0;0;0;315;760;20
16470;С первого этажа вестибюля, на улицы;154;both;55.7063415069;37.6856446879;700;63;0;0;0;315;760;20
16480;В сторону области, из стеклянных дверей направо, потом налево. На проспект Андропова.;28;both;55.67686086;37.66278651;790;55;24;0;0;320;720;20
16490;В сторону области, из стеклянных дверей направо, потом направо. На Нагатинскую улицу;28;both;55.6776979;37.662973;790;53;25;0;0;350;830;20
16500;В сторону центра, из стеклянных дверей налево, потом налево. К автобусам по проспекту Андропова в Орехово, Бирюлёво.;28;both;55.67925019;37.66335108;790;57;33;0;0;320;780;20
16510;В сторону области, из стеклянных дверей налево, потом направо. К кинотеатру Орбита, парку Коломенское.;28;both;55.6766480055;37.6641981873;790;32;24;0;0;480;680;20
16520;В сторону области, из стеклянных дверей налево, потом налево. К трамваям.;28;both;55.67765203;37.66454562;790;49;25;0;0;340;770;20
16530;В сторону центра, из стеклянных дверей направо, потом налево. К автобусам про проспекту Андропова в центр.;28;both;55.67953422;37.66499881;790;55;1;0;0;310;680;20
16540;В сторону центра, из стеклянных дверей направо, потом направо. На Судостроительную улицу.;28;both;55.67914037;37.66488741;790;56;24;0;0;320;780;20
16550;В сторону центра, из стеклянных дверей налево, потом направо. К Высокой улице.;28;both;55.67966748;37.66344589;790;55;1;0;0;310;670;20
16560;Ленинградский и Ярославский вокзалы, Комсомольская площадь;70;in;55.7758404599999;37.6559069899999;770;69;46;0;0;325;775;19
16561;Ленинградский и Ярославский вокзалы, Комсомольская площадь;6;in;55.7758404599999;37.6559069899999;770;77;77;0;0;0;0;0
16570;Казанский вокзал, Комсомольская площадь;70;in;55.7749230193837;37.6562295240408;770;74;51;0;0;325;775;19
16571;Казанский вокзал, Комсомольская площадь;70;in;55.7751489982246;37.6566520831376;770;74;51;0;0;325;775;19
16572;Казанский вокзал, Комсомольская площадь;6;in;55.7749230193837;37.6562295240408;770;82;82;0;0;0;0;0
16573;Казанский вокзал, Комсомольская площадь;6;in;55.7751489982246;37.6566520831376;770;82;82;0;0;0;0;0
16580;Казанский вокзал, Комсомольская площадь;70;both;55.77447097;37.6558818299999;725;44;44;0;0;0;0;0
16581;Казанский вокзал, поезда;70;both;55.773892794362;37.6557684467885;725;31;24;0;0;360;650;20
16582;Казанский вокзал, пригородные кассы;70;both;55.7735602068878;37.6558157512647;725;7;0;0;0;360;650;20
16583;Казанский вокзал, Комсомольская площадь;6;both;55.77447097;37.6558818299999;725;75;75;0;0;0;0;0
16584;Казанский вокзал, поезда;6;both;55.773892794362;37.6557684467885;725;62;55;0;0;360;650;20
16585;Казанский вокзал, пригородные кассы;6;both;55.7735602068878;37.6558157512647;725;38;31;0;0;360;650;20
16590;Ленинградский и Ярославский вокзалы;70;out;55.77653319;37.6560782199999;540;23;0;0;0;325;775;19
16591;Ленинградский и Ярославский вокзалы, Комсомольская площадь;6;out;55.77653319;37.6560782199999;540;31;31;0;0;0;0;0
16600;Комсомольская площадь, трамвайная остановка;6;in;55.7754917;37.65612513;770;81;81;0;0;0;0;19
16601;Комсомольская площадь, трамвайная остановка;70;in;55.7754917;37.65612513;770;73;50;0;0;325;775;0
16610;Ленинградский и Ярославский вокзалы, Комсомольская площадь;6;in;55.77570816;37.65528109;770;76;76;0;0;0;0;19
16611;Ленинградский и Ярославский вокзалы, Комсомольская площадь;70;in;55.77570816;37.65528109;770;68;45;0;0;325;775;0
16620;Вещевой рынок "Коньково";106;both;55.6324377819;37.5181354951;520;68;43;0;0;310;1000;20
16621;Вещевой рынок "Коньково";106;both;55.6320476185;37.5178579562;520;66;0;0;0;310;1000;20
16630;ул.Островитянова (четн.);106;both;55.6343483758;37.5190083349;540;63;25;0;0;400;960;20
16631;ул.Островитянова (четн.);106;both;55.6340306139;37.5192054278;540;62;62;0;0;0;0;0
16640;Продуктовый рай;106;both;55.6321924214;37.5194145875;520;57;32;0;0;310;780;15
16641;Продуктовый рай;106;both;55.6317741018;37.5191410709;520;60;0;0;0;310;1030;22
16650;ул.Островитянова (нечет.);106;both;55.6347023385;37.519301963;540;59;34;0;0;0;0;0
16651;ул.Островитянова (нечет.);106;both;55.6345615579;37.51992542;540;56;25;0;0;400;940;15
16660;ул.Профсоюзная;106;both;55.6339179894;37.5199857546;540;54;54;0;0;0;0;0
16670;ТЦ Виктория;106;both;55.6338093872;37.5205689885;540;54;25;0;0;350;920;18
16680;К улице Мусы Джалиля;20;both;55.6141866807;37.7466132833;800;59;59;0;0;0;0;0
16690;К магазину ТУК;20;both;55.613590196;37.7461625048;800;57;57;0;0;0;0;0
16700;К автостанции;20;both;55.6136175159;37.7467726495;800;61;26;0;0;420;820;0
16710;К Кустанайской улице;20;both;55.614191234;37.7466178366;800;61;25;0;0;320;750;0
16720;К ТЦ Облака;20;both;55.6134126165;37.7423513769;800;63;38;0;0;320;750;0
16730;К Мусы Джалиля на север.;20;both;55.6139681214;37.7428932218;800;62;37;0;0;320;740;0
16740;К рынку;20;both;55.6134353831;37.7429842882;800;61;0;0;0;320;820;0
16750;К Ореховому проезду;20;both;55.6139408015;37.7422876304;800;67;25;0;0;320;750;0
16760;Вестибюль Кольцевой линии;78;out;55.7602386168;37.5771384899;750;2;2;0;0;0;0;0
16761;Вестибюль Кольцевой линии;78;in;55.7602386168;37.5771384899;540;2;2;0;0;0;0;0
16770;Краснопрудная улица, верхняя Красносельская улица;5;both;55.78007357;37.66609759;780;59;59;0;0;0;0;0
16780;Площадь Красные ворота, Садовое кольцо (внутренняя сторона);7;both;55.7683616161;37.6480432082;730;41;41;0;0;0;0;0
16790;Каланчевская улица, Садовое кольцо (внешняя сторона);7;in;55.7698506489;37.650350681;730;5;5;0;0;0;0;0
16791;Каланчевская улица, Садовое кольцо (внешняя сторона);7;out;55.7698506489;37.650350681;700;2;2;0;0;0;0;0
16800;Выход с станции Крестьянская Застава, на Воронцовскую улицу;153;both;55.732304914;37.6654816515;590;41;0;0;0;210;770;21
16801;Выход с станции Крестьянская Застава, на Воронцовскую улицу;115;both;55.732304914;37.6654816515;590;95;54;0;0;210;770;21
16810;ул. Волхонка, музей им. Пушкина;12;both;55.74571998;37.60517249;720;49;49;0;0;0;0;0
16811;Храм Христа Спасителя, ул. Волхонка;12;both;55.74521401;37.6047570753;720;49;49;0;0;0;0;0
16820;Гоголевский бульвар;12;in;55.7449504083;37.601575021;700;49;49;0;0;0;0;0
16821;Гоголевский бульвар;12;out;55.7450370138;37.6016870109;700;48;48;0;0;0;0;0
16830;Осенний бульвар (север);66;both;55.7579053533;37.4072899322;800;28;28;0;0;0;0;0
16840;Осенний бульвар (юг);66;both;55.7556186382;37.4076061801;800;32;32;0;0;0;0;0
16850;Осенний бульвар (юг);66;both;55.7553023903;37.4085995226;800;34;0;0;0;410;1070;18
16860;Осенний бульвар (север);66;both;55.7576499224;37.4086279039;800;35;0;0;0;360;630;18
16870;Осенний бульвар (север);66;both;55.7573580013;37.4073872392;800;39;0;0;0;350;820;18
16880;Осенний бульвар (север);66;both;55.7581324031;37.4085549236;800;26;0;0;0;370;860;17
16890;Осенний бульвар (юг);66;both;55.7556551283;37.4088630625;800;32;0;0;0;410;940;19
16900;Осенний бульвар (юг);66;both;55.7552861725;37.4076629425;800;33;0;0;0;400;950;19
16910;улица  Рождественка;118;both;55.76155723;37.62442413;710;0;0;0;0;0;0;0
16920;К центру, на улицу Маршала Чуйкова;112;both;55.705286869;37.7637516423;700;48;24;0;0;390;755;26
16922;К центру, к рынку и торговым центрам;112;both;55.7052373513;37.7641415942;700;48;48;0;0;0;0;0
16930;К центру, на северную сторону Волгоградского проспекта;112;both;55.7060007491;37.7639827249;700;48;24;0;0;290;840;25
16932;К центру, на Жигулёвскую улицу;112;both;55.7059594843;37.7643582341;700;49;49;0;0;0;0;0
16940;К области, на Зеленодольскую улицу;112;out;55.7048453362;37.7670425058;700;21;21;0;0;0;0;0
16941;К области, на Зеленодольскую улицу;112;in;55.7048453362;37.7670425058;700;55;55;0;0;0;0;0
16942;К области, к автобусам по Волгоградскому проспекту в область;112;out;55.7047937553;37.7674654695;700;24;0;0;0;273;740;26
16943;К области, к автобусам по Волгоградскому проспекту в область;112;in;55.7047937553;37.7674654695;700;58;34;0;0;273;740;26
16950;К области, на Зеленодольскую улицу на север, макдональдсу, театру;112;out;55.7055674692;37.7672859678;700;30;3;0;0;310;840;25
16951;К области, на Зеленодольскую улицу на север, макдональдсу, театру;112;in;55.7055674692;37.7672859678;700;64;37;0;0;310;840;25
16952;К области, на северную сторону Волгоградского проспекта;112;out;55.7055055721;37.7677522595;700;27;27;0;0;0;0;0
16953;К области, на северную сторону Волгоградского проспекта;112;in;55.7055055721;37.7677522595;700;61;61;0;0;0;0;0
16960;Молдавская ул.;210;in;55.7306920536;37.4454977688;730;30;30;0;0;0;0;0
16961;Молдавская ул.;210;out;55.7307416413;37.4454836009;730;30;30;0;0;0;0;0
16970;Малая Филевская ул.;210;in;55.7308514427;37.4464541035;730;38;38;0;0;0;0;0
16971;Малая Филевская ул.;210;out;55.730794771;37.4464859813;680;38;38;1;38;0;0;0
16980;Рублевское ш.;64;in;55.7305680842;37.44564299;550;32;32;0;0;0;0;0
16981;Рублевское ш.;64;out;55.7305149545;37.4456642419;550;32;32;0;0;0;0;0
16990;Кастанаевская ул.;64;in;55.7306778856;37.4465249431;550;29;29;0;0;0;0;0
16991;Кастанаевская ул.;64;out;55.7307274734;37.4465072332;550;29;29;0;0;0;0;0
17000;Старый выход на Садовое кольцо;46;both;55.75862302;37.6590404;800;0;0;0;0;0;0;0
17001;Старый выход на Садовое кольцо;71;both;55.75862302;37.6590404;800;0;0;0;0;0;0;0
17010;На улицу в пристройку к Курскому вокзалу;46;both;55.75855002;37.66035918;700;43;43;0;0;0;0;0
17011;На улицу в пристройку к Курскому вокзалу;71;both;55.75855002;37.66035918;700;43;43;0;0;0;0;0
17012;На нижний уровень Курского вокзала;46;both;55.7579523;37.6600452;720;15;0;0;0;310;720;23
17013;На нижний уровень Курского вокзала;71;both;55.7579523;37.6600452;720;15;0;0;0;310;720;23
17014;На платформу №1, к поездам дальнего следования;46;both;55.7585724;37.661041;730;15;15;0;0;0;0;0
17015;На платформу №1, к поездам дальнего следования;71;both;55.7585724;37.661041;730;15;15;0;0;0;0;0
17020;Через переход под путями, на Нижний Сусальный переулок;46;both;55.76020833;37.66160326;730;15;0;0;0;0;0;0
17021;Через переход под путями, на Нижний Сусальный переулок;71;both;55.76020833;37.66160326;730;15;0;0;0;0;0;0
17030;К пригородным поездам Горьковского направления, трамвайному кольцу;71;in;55.75602493;37.65934368;720;32;0;0;0;0;0;7
17031;К пригородным поездам Горьковского направления, трамвайному кольцу;71;out;55.75602493;37.65934368;600;32;0;0;0;0;0;7
17032;На Садовое кольцо на юг;71;in;55.7559227;37.6582024;720;66;66;0;0;0;0;0
17033;На Садовое кольцо на юг;71;out;55.7559227;37.6582024;600;58;58;0;0;0;0;0
17034;К пригородным поездам Горьковского направления, трамвайному кольцу;151;in;55.75602493;37.65934368;720;32;0;0;0;0;0;7
17035;К пригородным поездам Горьковского направления, трамвайному кольцу;151;out;55.75602493;37.65934368;600;32;0;0;0;0;0;7
17036;На Садовое кольцо на юг;151;in;55.7559227;37.6582024;720;66;66;0;0;0;0;0
17037;На Садовое кольцо на юг;151;out;55.7559227;37.6582024;600;58;58;0;0;0;0;0
17040;Кутузовский проспект (юг);59;in;55.739462883;37.5349365164;660;31;31;0;0;0;0;0
17041;Кутузовский проспект (юг);59;out;55.7395324881;37.5348858945;540;32;32;0;0;0;0;0
17050;Кутузовский проспект (север);59;in;55.7405734009;37.5342594485;800;34;34;0;0;0;0;0
17051;Кутузовский проспект (север);59;out;55.7405417622;37.5342784317;560;36;36;0;0;0;0;0
17060;Площадь Гагарина;100;in;55.7068826274;37.5850109175;600;0;0;0;0;0;0;0
17061;Площадь Гагарина;100;out;55.7068636169;37.5851202279;600;0;0;0;0;0;0;0
17070;ул.Орджоникидзе;100;in;55.708327425;37.5873777241;600;0;0;0;0;0;0;0
17071;ул.Орджоникидзе;100;out;55.7083797039;37.5872874243;600;0;0;0;0;0;0;0
17090;Лубянская площадь, Малый Черкасский переулок;9;both;55.7588134299999;37.62632637;720;20;20;0;0;0;0;0
17100;Политехнический музей, Лубянская площадь;9;both;55.7589304299999;37.6271775;720;20;20;0;0;0;0;0
17101;Политехнический музей, Лубянская площадь;9;both;55.7592420352623;37.628021263033;720;32;32;0;0;0;0;0
17120;Лубянская площадь, ФСБ;9;both;55.7600306699999;37.6279527;720;26;26;0;0;0;0;0
17130;Мясницкая улица, Лубянский проезд;9;both;55.75961894;37.62854544;720;30;30;0;0;0;0;0
17140;Мясницкая улица, ФСБ;9;both;55.7600093;37.62846718;720;26;26;0;0;0;0;0
17150;Лубянская площадь, Никольская улица;9;both;55.75899992;37.62601578;720;20;20;0;0;0;0;0
17160;Лубянский проезд, Мясницка улица;9;both;55.7593702799999;37.62839135;720;30;30;0;0;0;0;0
17170;К области, южный выход, к улицам Судакова, Новороссийской, Совхозной;157;both;55.6744681698;37.761166102;720;73;29;0;0;490;885;19
17180;К центру, южная часть Краснодарской улицы;157;both;55.6767079649;37.7618195834;720;71;29;0;0;415;860;18
17190;К центру, северная часть Краснодарской улицы на запад;157;both;55.6770421882;37.7619442936;720;70;60;0;0;415;860;18
17200;К центру, западная сторона Совхозной улицы;157;both;55.6771419564;37.7622934822;720;64;29;0;0;415;860;18
17210;К центру, восточная сторона Совхозной улицы;157;both;55.6770920723;37.7629469636;720;60;29;0;0;420;880;20
17220;К центру, на восток по Краснодарской улице, к ТЦ Москвв;157;both;55.676867594;37.763221326;720;56;56;0;0;0;0;0
17230;Марксистская улица, южная сторона;84;in;55.740615;37.65641665;740;43;39;0;0;0;800;26
17231;Марксистская улица, южная сторона;84;out;55.740615;37.65641665;740;43;43;0;0;0;0;0
17240;Марксистская улица, северная сторона;84;in;55.74120492;37.65660879;740;43;39;0;0;0;800;26
17241;Марксистская улица, северная сторона;84;out;55.74120492;37.65660879;740;43;43;0;0;0;0;0
17250;К центру, на северную сторону Сущёвского вала в восточном направлении, на Шереметьевскую улицу на юг;217;both;55.79350025;37.61696628;730;41;0;1;27;410;820;19
17251;К центру, к концентному залу;217;both;55.7937876;37.6171181;730;43;0;1;36;410;860;22
17260;К центру, на Сущёвский Вал в западном направлении;217;both;55.79353829;37.6158093;730;42;0;1;28;305;680;21
17261;К центру, на западную сторону Шереметьевской улицы;217;both;55.7937424;37.6160021;730;44;30;1;30;410;820;19
17270;К области, выход к театру, на север;217;both;55.7970336031;37.6169924503;730;46;0;0;0;0;0;5
17280;К центру, на правую сторону Люблинской улицы;159;both;55.65130297;37.7437289;590;73;37;0;0;420;800;21
17290;К центрю, на Новомарьинскую улицу;159;both;55.65102829;37.74383299;590;74;74;0;0;0;0;0
17300;К области, на левую сторону Люблинской улицы;159;both;55.64921691;37.74384822;725;71;33;0;0;420;800;19
17310;К области, на Новочеркасском бульваре;159;both;55.64890005;37.74396929;725;72;72;0;0;0;0;0
17320;К области, к Макдональдсу,;159;both;55.64929548;37.74450176;725;64;64;0;0;0;0;0
